origin_census_block_group,Tot_Population_ACS_15_19,Race,Entropy_norm,Entropy_cat,permeability_mean,sample_count,range_mean,range_variance,range_median,phase_angle_mean,phase_angle_variance,phase_angle_median,baseline_mean,baseline_variance,baseline_median,Time,Time1,Time2
295101171002,1069,1,0.7952764295375612,2,0.11333151957185301,251,0.12233260622815627,0.0026216537347769488,0.11568626080036955,0.8532376686604932,0.19127739699834506,0.8910423876713709,0.2670062590233321,0.0021753636874554524,0.2630693580636685,3.1233308297890114,13.876669170210988,13:52
295101172005,980,1,0.6535983600083217,2,0.0461053744206846,251,0.3590307322292124,0.015367991855019943,0.3561532422943193,1.0129582091183902,0.12685776057256845,1.0375131797928332,0.4211903536240693,0.004307315658934653,0.4267278770077028,3.707998040914229,13.29200195908577,13:17
295101172006,1150,1,0.6604768237603834,2,0.0500883422830417,251,0.27190787186686904,0.00651349677218101,0.2684321335323903,1.0645755954409917,0.08612620350416901,1.097252481460513,0.41102644708425257,0.0026064477600709684,0.41012153961687503,3.896946771116928,13.103053228883073,13:06
295101174001,914,1,0.4227760013763799,1,0.0580435370116906,251,0.25514148296500816,0.005228919789719907,0.2526185041091836,1.0855194031349835,0.11059062261260932,1.1016376880368903,0.4293054628175225,0.002492236992498413,0.4312298753811343,3.97361291311522,13.02638708688478,13:01
295101181002,734,1,0.7054271949615046,2,0.0771627386910125,251,0.1912712810206333,0.005759439161424236,0.1933083449275875,0.8006311096369018,0.21166919081617253,0.8072193852113263,0.3841443430838057,0.00258868881414679,0.3859663901406951,2.9307611699128286,14.069238830087173,14:04
295101184001,1572,1,0.8124845023256321,2,0.0603666757904767,251,0.20482586326145166,0.006490898887351231,0.2065135780383052,0.5247445279506557,0.13687402697026135,0.5499018113368055,0.3796500183255812,0.006166845547213578,0.3960327466024263,1.9208607661267123,15.079139233873287,15:04
295101186001,2398,1,0.7519654043742174,2,0.0803973430714174,251,0.2464173605384401,0.008852701107302104,0.24647798824316602,0.7966708109598738,0.09476508240969538,0.8153177941857043,0.3975677540926374,0.008332777720411624,0.4072348692432515,2.916264244369735,14.083735755630267,14:05
295101186002,1881,1,0.7884605480508855,2,0.0450341112953818,251,0.2589220308430233,0.0033122215584973714,0.2557264846311826,0.9155225700298022,0.05584260883132006,0.9085383976334372,0.4215341462543597,0.001620022090727028,0.42253520462602295,3.3513286782460963,13.648671321753906,13:38
295101191011,685,1,0.7642829108999729,2,0.0604879751068717,251,0.18789472658153925,0.011159202470788221,0.19325045423090265,0.7917327092877691,0.3822283699220593,0.8532449347543918,0.3963223534768897,0.003939572245846317,0.39524931222494,2.898188008685801,14.101811991314197,14:06
295101191021,1434,1,0.5504205888112137,2,0.0315752332372045,251,0.2875600670919461,0.0068587775304874326,0.2921381207541092,1.0434158425327713,0.08792121146894491,1.0528120652384507,0.3740704572978427,0.003657922843247397,0.3709778219342049,3.8194901479081613,13.18050985209184,13:10
295101191022,797,1,0.525761415053433,2,0.09295315600833802,251,0.20358385476898685,0.0050677167716541285,0.20466818137792944,1.040710206083958,0.16884027387340272,1.066496641097645,0.3872738358206991,0.006401595362070358,0.3994604195088991,3.8095859933622815,13.190414006637717,13:11
295101191024,490,1,0.7283524714173101,2,0.2629482071713148,251,0.12082744995339402,0.01075422471926025,0.10423652558272124,0.5437054748989021,0.4070245289216615,0.6030147745155219,0.22263152564292976,0.003913805650880178,0.212192410334144,1.990268520074594,15.009731479925403,15:00
295101193002,933,1,0.729705739808158,2,0.0715679618076461,251,0.2668935555145067,0.013605331467312309,0.27619200218690365,0.6785012589091112,0.17024363226696607,0.7067090416389631,0.4146645132648788,0.012538875586404884,0.4471410736776146,2.483697072737556,14.516302927262444,14:30
