origin_census_block_group,Tot_Population_ACS_15_19,Race,Entropy_norm,Entropy_cat,permeability_mean,sample_count,range_mean,range_variance,range_median,phase_angle_mean,phase_angle_variance,phase_angle_median,baseline_mean,baseline_variance,baseline_median,Time,Time1,Time2
131210001001,1063,1,0.1705132532582962,1,0.0462833520105841,251,0.3701059499829063,0.012277952507773537,0.35524160033725394,1.1148374476487624,0.07063994269028487,1.1411523386533409,0.3993228867629287,0.0053466381667886965,0.3992947752905652,4.08093348235681,12.91906651764319,12:55
131210001002,1098,1,0.5428722160314661,2,0.0695288064499742,251,0.2101140671441264,0.008093819421657553,0.20412691523407667,0.9892119384219225,0.15608852483593535,1.0482603557359134,0.3691662697418801,0.010153746566507613,0.35475392506337794,3.6210733046033847,13.378926695396615,13:22
131210001003,1997,1,0.4144063337155325,1,0.0712902022356243,251,0.3109107089247988,0.005436383372323607,0.3164863868821108,1.0125561713076283,0.047040281879561316,1.0321019964530205,0.4029541221410808,0.0015408266931482516,0.4066260345395931,3.706526355901699,13.2934736440983,13:17
131210001004,1252,1,0.2938356037827462,1,0.0401079388516222,251,0.34243298513443204,0.016094650360022125,0.3288759648081238,1.0256385247470017,0.12988596775952208,1.0659852321753325,0.4486789462347482,0.004182703290885712,0.4493250908313273,3.7544151438961846,13.245584856103815,13:14
131210002001,1281,1,0.2975235357317258,1,0.0707179090041084,251,0.22981974106151465,0.005559680936515035,0.2270557854767392,0.9015878938730136,0.08169373555465388,0.9306023427939484,0.3606247047842897,0.001353039330090073,0.3611338037888449,3.3003199086591293,13.699680091340868,13:41
131210002002,1379,1,0.3014816678022438,1,0.0569267527424745,251,0.21858837260079952,0.005172280309216282,0.22303850768393613,0.87609605569371,0.10945198157103024,0.9044051411062912,0.42836625925912697,0.002003297313505409,0.4286021689500191,3.207005411400227,13.792994588599775,13:47
131210002003,1076,1,0.4042442984159021,1,0.0519520431286008,251,0.3974929769452346,0.011962212112584062,0.40102454444918056,1.0758788676628497,0.05160245602119491,1.0939907309633825,0.4950528184256821,0.0032451547294182685,0.4971976167267135,3.9383231190030337,13.061676880996965,13:03
131210002004,1458,1,0.5418173235471132,2,0.1105536700932893,251,0.1579728536653702,0.010138152556317349,0.14172710775212094,0.8740057862941365,0.2662701562648832,0.9891163031810468,0.30459679403155965,0.008925035523333496,0.3026743473980334,3.1993538471315026,13.800646152868495,13:48
131210002005,981,1,0.3693175197157918,1,0.0396538210054785,251,0.2345605255811392,0.014151458144215312,0.23193892787355644,0.8790938993302106,0.27632557516305395,0.9914165718480084,0.40989786023946734,0.0061400380666921895,0.4082487004031772,3.2179792089676367,13.782020791032364,13:46
131210004001,1044,1,0.4363058759453643,2,0.0653210911144693,251,0.17155931110793196,0.007762652321001336,0.17113667435090466,0.4830950337286997,0.3101222279414249,0.5192807449212054,0.28012124819117995,0.0035939283825104744,0.2725975408365173,1.7684001398245748,15.231599860175425,15:13
131210004002,1003,1,0.4604446173423301,2,0.0880029235004151,251,0.1573904252036469,0.003423331319420195,0.15628234788877166,0.6756532591935208,0.18318237866852927,0.6946817193397025,0.3021576041407427,0.0014080032445813815,0.3009995063669092,2.473271788386364,14.526728211613634,14:31
131210005001,2982,1,0.8185979269315039,2,0.0951218599779287,251,0.2466980785985808,0.0022625772710289337,0.24674814889630914,0.7731879073210481,0.03639080734837133,0.7886865584654182,0.4104605547546489,0.001446374733444308,0.4148203586415659,2.8303035799475307,14.169696420052471,14:10
131210005003,1317,1,0.3233515191450203,1,0.2721717533813116,251,0.12807487869991094,0.005342310704526376,0.11157612127275866,0.9220667782111682,0.1221620375186214,1.0013305341133767,0.2284652888541757,0.0026681446392569463,0.2204450706842548,3.3752841691018927,13.624715830898108,13:37
131210007002,885,1,0.7380005053058905,2,0.0634118891664977,251,0.2368635568663369,0.0062500427170858715,0.2337864318579053,1.0212474148548216,0.1293369262699444,1.057491980364028,0.3538116560133204,0.0024396701493409182,0.353624697502896,3.7383412064611807,13.261658793538821,13:15
131210010012,1319,1,0.5969425924671036,2,0.2736710474251591,251,0.2462955872563141,0.00542562780561237,0.2586022649673689,0.7412547619950833,0.05716225385262193,0.7723827683841491,0.37449177814304574,0.004077649184526961,0.3861352151110177,2.71341026762425,14.28658973237575,14:17
131210011001,1290,1,0.6201005041982837,2,0.0964112542079743,251,0.16776713814646899,0.002137004978660489,0.16607942266457226,0.5986223983490941,0.10259409907215293,0.6076955913898204,0.3541281819476321,0.001148861823876202,0.3558876114836329,2.1912954160840314,14.808704583915969,14:48
131210011002,1213,1,0.593313159898546,2,0.0499798005012103,251,0.2282971163519343,0.00852761391669515,0.22326774969912688,0.8027736585025845,0.14443905838629634,0.8483178431306557,0.34895277121162577,0.002712131530900214,0.3457594097927842,2.938604106496984,14.061395893503015,14:03
131210011003,2690,1,0.566286057668959,2,0.0799300937513884,251,0.18556091803860586,0.002904906163578678,0.19082008656583968,0.7570774097301017,0.06713461176869015,0.7864076781053232,0.34810214406224593,0.0008400914947988469,0.3480900138204647,2.7713300774203398,14.22866992257966,14:13
