origin_census_block_group,Tot_Population_ACS_15_19,Race,Entropy_norm,Entropy_cat,permeability_mean,sample_count,range_mean,range_variance,range_median,phase_angle_mean,phase_angle_variance,phase_angle_median,baseline_mean,baseline_variance,baseline_median,Time,Time1,Time2
131210078062,3511,3,0.1499276611302374,1,0.0526393429415349,251,0.1681648220258011,0.0015280263587502034,0.16590175474001628,0.7937847815627546,0.07638080871209882,0.8173947385476042,0.4411907444325347,0.00091816765405369,0.4414242881708788,2.905699749947154,14.094300250052845,14:05
131210078063,1515,3,0.0,1,0.0465701550234704,251,0.20768502974507835,0.005511087838163836,0.21294982602229712,0.7919262951654235,0.12621341295893648,0.7980033243556194,0.42333834213555216,0.0018463409709323856,0.423855954936658,2.8988966421206546,14.101103357879346,14:06
131210078071,2717,3,0.1043966069088305,1,0.0425445806028737,251,0.12453864148849254,0.002156220469249792,0.12638887196637072,0.5552108248876476,0.2254040770448209,0.5478870234906603,0.4226447115347871,0.001134492844695411,0.4200458048576961,2.03238458649695,14.96761541350305,14:58
131210078081,2049,3,0.0,1,0.0539374955035885,251,0.1837361837577095,0.0029247112539200425,0.18507118627741728,0.9373492499409454,0.11709244879851118,0.9623778522660612,0.42098270647443575,0.001482248508988559,0.42040883023173203,3.431226630226385,13.568773369773615,13:34
131210078082,2531,3,0.2248411065612501,1,0.038197270184375,251,0.114247529226845,0.0030814107701082954,0.11555441433163464,0.34781074591117506,0.3471087816606456,0.35434344106171745,0.4146197835296264,0.001879428660034718,0.4172032079621149,1.273183387861583,15.72681661213842,15:43
131210079001,1762,3,0.1201439332175132,1,0.0448263698893416,251,0.2449786245120283,0.004021047434755662,0.2417466345062081,0.8705915153126613,0.06767887671884497,0.8694886923953886,0.4356549514011728,0.0021573044021626045,0.4407973740013118,3.1868556907450922,13.813144309254909,13:48
131210079002,994,3,0.2878795406607511,1,0.04650212029147,251,0.25629745865119746,0.010020556486550078,0.2542579850814281,0.971540377635774,0.19164148642317813,1.004711317902181,0.43313614390793737,0.0026527764910554193,0.4359728283782077,3.556385430824303,13.443614569175697,13:26
131210079003,2454,3,0.1337090818165853,1,0.0614380294632391,251,0.2636515953985452,0.0026456834536579127,0.26408152726160594,0.9309097356026134,0.030616858123423824,0.9460358843352806,0.4508670339233604,0.0007677224662981173,0.4512295588875164,3.407654377851081,13.592345622148919,13:35
131210080001,691,3,0.2078870844159249,1,0.0745440812725941,251,0.2224581910906569,0.0057516396321161045,0.2200558358191429,0.8782603811144312,0.17018367172755852,0.9008384195003246,0.37175336862843855,0.003218365004003609,0.3667679880656913,3.2149280624510737,13.785071937548928,13:47
131210080002,1853,3,0.1901171597935448,1,0.030993135,251,0.1812072810036568,0.008191494585282027,0.17810894488664428,0.7405235876400758,0.30614536137357784,0.7806292938072873,0.4586330056473394,0.0035976767271394205,0.4630754428494197,2.710733757328436,14.289266242671564,14:17
131210080004,1103,3,0.4140426051301012,1,0.0620582041733338,251,0.2074058457202603,0.0054011539630198285,0.20657491076360374,1.0224749386705971,0.11302768356847838,1.0267855358115054,0.41976854405389535,0.0028061549260128818,0.4183545088918261,3.7428346355711857,13.257165364428813,13:15
131210080005,1066,3,0.0826981235416548,1,0.0876942511380369,251,0.17968787286850904,0.002999954727579404,0.18074692681600046,0.7242651455186505,0.14148199577973872,0.7538621137487279,0.4252338024825623,0.002802368709344937,0.4225228503731789,2.6512186944246747,14.348781305575324,14:20
131210081011,1664,3,0.0121724547588196,1,0.03075438630095,251,0.16394222061641198,0.006527810862368767,0.16321078390011684,0.674428382401574,0.2987190565335579,0.7293172720346832,0.3960050019430405,0.0025426033219749862,0.3927711668718225,2.4687880488756755,14.531211951124325,14:31
131210081021,1370,3,0.1773579600708779,1,0.091363015092913,251,0.16349629317136152,0.003294757342088451,0.15970686313341262,0.5959402449970944,0.14910807635913598,0.6274912712617308,0.4305487502853761,0.0013959542371935506,0.4297939330494322,2.1814772229097033,14.818522777090296,14:49
131210081022,1133,3,0.023846441187386002,1,0.0548450505128647,251,0.2583070784615385,0.007093624756618069,0.2573891949759177,0.9762658877551904,0.08388404526820414,1.007402231657335,0.4239378983851007,0.002981714838325221,0.42036009773965183,3.5736834615894284,13.426316538410573,13:25
131210081023,1798,3,0.1757900195926277,1,0.05888570301663201,251,0.15976721868562055,0.002737009023124765,0.15886353129425487,0.8875590816829255,0.16282060848873706,0.9274553531970716,0.4064710402392906,0.002061365184437395,0.4084413069387369,3.2489665481266408,13.75103345187336,13:45
131210081024,2346,3,0.2183439987696249,1,0.0730564527907126,251,0.1935274787763851,0.002081880704648033,0.1947411395192908,0.9121398901479244,0.08488722390061093,0.9199805298171786,0.4535802770679455,0.0009672362780219,0.4556142283469016,3.3389461630918333,13.661053836908168,13:39
131210082011,2952,3,0.0797582463046746,1,0.0454982239065419,251,0.2021735190239498,0.0021019502016408234,0.20393480605314526,0.6256591762680457,0.06929209949499117,0.6055352470110937,0.4285168841128363,0.0009484891113063207,0.42869352815830575,2.2902652636588474,14.709734736341153,14:42
131210082012,2321,3,0.0,1,0.0584186305188552,251,0.18879090046838565,0.0022535775035038464,0.18763343854631184,0.7443348275515913,0.07087415203745394,0.7462166073370845,0.4455360587421776,0.0010194071001192108,0.4460886049905149,2.7246850437666525,14.275314956233348,14:16
131210082013,1094,3,0.0522137649286404,1,0.0712761385900639,251,0.20058054640320253,0.0035631623681192173,0.201115628208591,0.6547042497747055,0.11480594963011495,0.6596771689279615,0.4535315999003895,0.002606418714954359,0.4574375418333019,2.396586605143052,14.603413394856947,14:36
131210082021,1041,3,0.1142526949914898,1,0.0565423225445958,251,0.15734384863220652,0.004568300839909665,0.16073280387548292,0.7208511000541147,0.2501827994370189,0.7621377430977189,0.4371719568417957,0.0025616078838353565,0.4358532616921106,2.6387213635573845,14.361278636442616,14:21
131210082022,1073,3,0.1671194990926417,1,0.0443148190091451,251,0.12189624168454424,0.0075206276539037656,0.13319342995766534,0.6170009940241513,0.5011018686713755,0.7499444923034548,0.4144000795591517,0.0028222360828618442,0.4147040088462489,2.258571436105804,14.741428563894196,14:44
131210083011,1558,3,0.1738338633969125,1,0.090817730362248,251,0.15018598647211354,0.001931960217154179,0.15030006090831124,0.6052895925788169,0.09839257488653096,0.6105065617268592,0.4095978164372528,0.0015163410009012273,0.4058825916889568,2.2157011052029567,14.784298894797043,14:47
131210083012,769,3,0.2367089219756745,1,0.0736870463529497,251,0.2434824503593427,0.005662324554524875,0.25061494486914365,0.9693424761994328,0.12573255085687,0.9958269865111754,0.4082345907985875,0.002759201852990391,0.4119679305774101,3.5483398726297857,13.451660127370214,13:27
131210083022,1003,3,0.0998785138821694,1,0.0603567782707654,251,0.21500724600318624,0.00535412948601711,0.21139311063031047,0.8750538142823687,0.11863091346809433,0.8870087643482897,0.4097957424288559,0.0023388428256693712,0.4081959127939366,3.203190220332496,13.796809779667507,13:47
131210084001,1100,3,0.1863026388352911,1,0.0689460340456356,251,0.15045885981489754,0.004026508170867614,0.1439752229582869,0.30144717854587105,0.2347755157083801,0.3031300302425537,0.42739307689603423,0.0022004342958809927,0.4241759708228289,1.103466596573652,15.896533403426346,15:53
131210084002,653,3,0.0830053917030796,1,0.0985704959640763,251,0.1570284033910486,0.004391124371069761,0.16135477115718394,0.5203303791557458,0.3080892529395436,0.5520833743729309,0.3992551639654466,0.003310731392865557,0.4037916422256737,1.9047024933208918,15.095297506679108,15:05
131210084003,896,3,0.6151464763310119,2,0.0966179923164484,251,0.15053147766436548,0.003890313471334096,0.15317098655241726,0.5595622946701472,0.1773249819396365,0.5745431170597425,0.4167569238301174,0.0032414595493841683,0.4124329284990387,2.048313418785746,14.951686581214256,14:57
131210085002,831,3,0.2651112958399076,1,0.0731178774672668,251,0.1656754914174753,0.006230169533443829,0.1703652397734143,0.6125895768508204,0.2562963577731442,0.6459955555785108,0.3846824147810732,0.0025602418780060034,0.3807143648577022,2.2424231625747533,14.75757683742525,14:45
131210085003,875,3,0.2670129305645617,1,0.1056755833807624,251,0.19810483115282893,0.003680811046412633,0.19604476399969376,0.6888905138266702,0.11450307755544666,0.6911118390003439,0.42933320973305256,0.0017786667049486532,0.4292729797648398,2.521727602066496,14.478272397933507,14:28
131210086011,1809,3,0.0399339044074585,1,0.0560081399113331,251,0.13343604938073156,0.003174010086184841,0.13312486729301326,0.5339240499860349,0.2771163889884618,0.5846564470979491,0.3984318970335864,0.0018584700106550208,0.3996236916019024,1.9544629911911984,15.045537008808804,15:02
131210086012,867,3,0.0941688755961961,1,0.0659369442644646,251,0.19186039451400305,0.005411066242362982,0.19475150546864128,0.6038837661342327,0.19551140567121106,0.6362241324476848,0.4355494654998408,0.0024367829361804138,0.4363193727675479,2.2105549879639046,14.789445012036095,14:47
131210086013,1383,3,0.1050228303964702,1,0.0621807779727079,251,0.15098022753666535,0.00384809188057106,0.15258452590873836,0.6494704703207365,0.20722990798584487,0.7008494142278648,0.4192652870614601,0.0017607136125990703,0.41808680730665065,2.377428022106556,14.622571977893445,14:37
131210086014,894,3,0.0,1,0.0763255702024118,251,0.19095349925769176,0.004213140830730727,0.1945664577255126,0.5740345443152759,0.13155255410733638,0.5778736907576102,0.3791925860613905,0.002303261808213503,0.3786174503036807,2.101290010365436,14.898709989634565,14:53
131210086021,1051,3,0.3483141318058906,1,0.0457238600308565,251,0.1943362587395188,0.009046467722106549,0.1990876818810846,0.7111499109809635,0.2764240054061922,0.7828184114874998,0.3710664257482735,0.0039638223980836785,0.3695799602452896,2.6032095430755793,14.39679045692442,14:23
131210086022,511,3,0.2074754352369727,1,0.130335799658509,251,0.1079769505938031,0.0039531615383500175,0.10832514685010312,0.7340602937435448,0.3397151122727938,0.7713010508472186,0.1954879393820463,0.002085614897972973,0.19036884330336346,2.6870744583657986,14.3129255416342,14:18
131210087001,661,3,0.1587199275228651,1,0.0896685572385195,251,0.16100292916984807,0.006032928527179082,0.16472490723991906,0.7368260561542642,0.25202742095695474,0.793555583871109,0.3263851695335068,0.002086042013507061,0.32056301976559004,2.697198707824725,14.302801292175277,14:18
131210087002,1143,3,0.1236565574213551,1,0.0408584385119191,251,0.11654853014546092,0.00671848723781095,0.12553350413688866,0.4377700433296543,0.5258216585063581,0.542101084449683,0.4158554869066064,0.002973844702472945,0.4163867031411373,1.6024851256697568,15.397514874330245,15:23
131210087003,1922,3,0.479864533154865,2,0.0408936574202669,251,0.22134715179445008,0.0038885423797864467,0.21750829999988075,0.8239204578991444,0.10483562140023517,0.8303045383491461,0.4264152208359381,0.002083630315398691,0.42708702052144826,3.0160133125512933,13.983986687448704,13:59
131210087004,2055,3,0.3240735366162183,1,0.5412122798344335,251,0.06607898345530286,0.002283130812190562,0.054535940031894825,0.16040909269740586,0.40543113878608616,0.2281040100844437,0.19596054937975674,0.00207092661524226,0.1846017592499944,0.5871877004525985,16.4128122995474,16:24
131210101062,950,3,0.7879924958228719,2,0.071931222478507,251,0.28179266522637,0.005021319498936442,0.2833102918138641,1.0249120927135265,0.06582836845413408,1.0189561545931127,0.4181627316184592,0.0023127068340268327,0.41769984852644537,3.751755993170384,13.248244006829614,13:14
131210101192,2322,3,0.6492915706022205,2,0.0486512176959689,251,0.2789935963338148,0.00375555448183236,0.2772277282059181,0.8773110588495331,0.03665281861187868,0.8950989192680708,0.44363105226328015,0.0014454900631683972,0.4409988479347176,3.2114530078370214,13.788546992162976,13:47
131210102091,1347,3,0.837809769529748,2,0.0574036445162187,251,0.2798324764331202,0.005480003799197041,0.27456096343576875,0.9187407543234464,0.05881892865079087,0.9260477820121141,0.4082916223685962,0.0017658865306866547,0.41007760201854415,3.3631090468227214,13.63689095317728,13:38
131210103012,8501,3,0.1312014014355667,1,0.0505204215487186,251,0.2791413277905803,0.003800673028087992,0.2778984445636952,0.9985078344606558,0.032858611338002816,1.0353910215796238,0.4726659777771249,0.0005703142159706947,0.4710894090947181,3.655101524119139,13.344898475880859,13:20
131210103031,3112,3,0.0263182912154569,1,0.0533572650272944,251,0.245994699064644,0.0026637720549566,0.24642149467330365,0.9146703239639016,0.040178996774822895,0.9234488420575678,0.4550634278435917,0.001116691399896536,0.4566547229906513,3.348208977241365,13.651791022758633,13:39
131210103032,7728,3,0.0386744945135678,1,0.0629201620020951,251,0.24952359582188904,0.0017956606864776886,0.24875938565349706,0.9397907218546968,0.02873209440370068,0.9648026096364936,0.4140095528349488,0.0004926656645627763,0.4144163685695468,3.440163793666737,13.55983620633326,13:33
131210103041,6184,3,0.1462869210328636,1,0.0584711606355947,251,0.3035637239376766,0.003497432391408268,0.3005058211721461,1.0096194628127126,0.02501273081787652,1.0355435315813009,0.4800080541828494,0.000732503674857483,0.4785679549326004,3.695776347413826,13.304223652586176,13:18
131210104003,3949,3,0.689033922273384,2,0.0763842578533675,251,0.2857376832749265,0.003608577153584922,0.2766327981025717,1.0673534337493271,0.020990638280481824,1.0876102002820915,0.4698463505924234,0.0010932286804382877,0.4666913125584859,3.9071152251682046,13.092884774831795,13:05
131210104004,851,3,0.4983368256021192,2,0.0973497315087476,251,0.25504529013707344,0.0035664646114067907,0.2538860103312731,1.1454802214949569,0.050063322427937984,1.1691794144418317,0.4295496071994572,0.001416775399324456,0.430730979250584,4.193103307693195,12.806896692306804,12:48
131210105071,2000,3,0.2095449517484257,1,0.0637270916334661,251,0.2045892585908621,0.0024343415955038537,0.21006862215512312,0.7754446064135617,0.08204219719555382,0.7804976599275668,0.4430450464914476,0.001059461136351818,0.44278801036242105,2.8385643707073553,14.161435629292646,14:09
131210105072,1348,3,0.3685224030985431,1,0.0624682279782945,251,0.1500262114793842,0.004078951612242752,0.15332122137577353,0.6760939051500606,0.2385934128385545,0.6804449058218669,0.4042135383354579,0.0021004938302668593,0.4050527985140788,2.4748848009755093,14.52511519902449,14:31
131210105073,1498,3,0.1769118460445064,1,0.0971999851063038,251,0.2075357005741916,0.004179663488620136,0.20279556977471244,0.7691592889301256,0.09484640629381252,0.7994036421988434,0.4200866071591092,0.001232373025338249,0.42150159624942657,2.8155565657403674,14.18444343425963,14:11
131210105074,2649,3,0.3453179098172582,1,0.2346566922194197,251,0.08711586683264393,0.0015030505771382132,0.08786122128250519,0.5630651248908128,0.1995336930705109,0.5746928369165978,0.2718946350579629,0.0013618268305133304,0.26721799981277106,2.06113575190765,14.938864248092349,14:56
131210105081,3359,3,0.3046747982346305,1,0.0814805677557705,251,0.23982762441181799,0.0016667872340784483,0.2430707171603237,0.8485281979129705,0.03599231953473432,0.8527602384748982,0.4485386376103765,0.000573403346812929,0.4471290867145313,3.1060915121662687,13.89390848783373,13:53
131210105101,2901,3,0.0,1,0.06774556376356,251,0.17856967521512732,0.002394102401093348,0.17836008498973344,0.7421550652526976,0.07508431648190632,0.7608093447659457,0.4350040178339083,0.0011130479720106864,0.4339100360798441,2.716705885040064,14.283294114959936,14:16
131210105102,1780,3,0.1896083797952122,1,0.0750346926899143,251,0.2123621839160154,0.0026671800685080928,0.21434670672037456,0.9768688408448304,0.04914707064945363,0.9824042020132364,0.3912674124407677,0.0008399246739194966,0.38982926431951415,3.5758906097768093,13.424109390223188,13:25
131210105103,8318,3,0.5537456268898671,2,0.0865932758506728,251,0.2710245883857745,0.0025985915932516426,0.2663260381194041,1.0299106254510315,0.02221471906825364,1.0590405853313558,0.4378650508433961,0.00042044024978199837,0.435495415790465,3.7700534406181365,13.229946559381863,13:13
131210105104,2148,3,0.3636856776347754,1,0.0951519805322472,251,0.23542002242302,0.0019787020611654865,0.23349202166233,0.9193464340365178,0.03681034128849767,0.9120345912976592,0.4716630921040229,0.0012259539686784663,0.4730897337188966,3.365326175988835,13.634673824011164,13:38
131210105111,2648,3,0.2591714400055627,1,0.0751254799532985,251,0.2286442044463395,0.002203971921160747,0.2304609476475393,0.8952851025562053,0.032168388116293835,0.9144582769592206,0.4177495811964372,0.002047973453787669,0.4241734248017104,3.2772481396121544,13.722751860387845,13:43
131210105112,4858,3,0.1593373192345242,1,0.0659748818640628,251,0.20888596359913936,0.0019262917270872566,0.2106368788602956,0.937538417730698,0.05669365382390412,0.9705414950617316,0.4157669101334958,0.003261345529784959,0.4332341127605782,3.4319190909690813,13.568080909030918,13:34
131210105113,893,3,0.2800871623494836,1,0.1296538370593773,251,0.2194745439995236,0.0034018201762696077,0.2171817838601492,1.0861391399461262,0.06782898704625323,1.1002506738565758,0.4359187756921175,0.0012318347074850055,0.4345393950657771,3.9758814991841347,13.024118500815867,13:01
131210105121,2208,3,0.2485896807356531,1,0.1000959928402331,251,0.18543623779361326,0.002604347769381049,0.1810882723908037,0.8247806374808395,0.06991007587901885,0.8620659312070682,0.388428891712406,0.0009770321568526924,0.3855118766425872,3.019162054695884,13.980837945304115,13:58
131210105122,1954,3,0.6859228162200347,2,0.0680716234346136,251,0.1775524655297008,0.0025140515403397805,0.17245606619986856,0.8770626608496466,0.0732092931685276,0.8492907030687818,0.3763415084307751,0.0015058359402375706,0.37799658195718394,3.210543731137692,13.789456268862308,13:47
131210105123,2298,3,0.161432432582182,1,0.0866594544363885,251,0.1773045982811583,0.0012614890824082204,0.17664807562885865,0.8116197357174972,0.05780358265659403,0.8109986179640041,0.4139098335632029,0.0007730627965517294,0.411511850364194,2.9709857355586804,14.02901426444132,14:01
131210105131,5202,3,0.3969874170950714,2,0.0764155986588057,251,0.22375022956330864,0.0024034654071025843,0.2206295159644583,0.9381924436884668,0.036170903883014,0.9616972586710856,0.4360427416955071,0.0006381289960145213,0.43670504503404256,3.4343131946431362,13.565686805356865,13:33
131210105132,3471,3,0.5834844448022534,2,0.0854938069674629,251,0.21546421762698068,0.0018179403757939718,0.2172091365677135,0.9760893030415954,0.03871901279033748,0.9966224777289588,0.4122609542523512,0.0006237720655992468,0.4139127429825944,3.573037061998437,13.426962938001564,13:25
131210105133,5887,3,0.5345664589439479,2,0.0599917300392451,251,0.26727012401971845,0.0031783489765802447,0.2704275901406608,1.0441325689090617,0.03293760228685167,1.0779367070978922,0.4713474012583107,0.0005342676363167166,0.4689410167557982,3.8221137704576726,13.17788622954233,13:10
131210105141,4796,3,0.2948465727090316,1,0.0899986376429228,251,0.2933999852352454,0.003264697133304013,0.2929213612643397,1.0279134927402065,0.024468005347762653,1.0617448500061517,0.4817113565685721,0.0004426448095968082,0.4818179262101824,3.762742809130556,13.237257190869446,13:14
131210105142,4636,3,0.4841312236977202,2,0.0909588565496426,251,0.2761740988621598,0.004997301181311721,0.2688482741754763,1.1034324872788133,0.021323600397578416,1.1316267880370792,0.4251944022908264,0.0017217314592971162,0.4315629953238333,4.039184898527985,12.960815101472015,12:57
131210105143,3942,3,0.4212145910059132,1,0.1541586065681464,251,0.1389242644444237,0.005339511054774552,0.12774534631459308,0.786185401571529,0.1502480804911259,0.8129133639576211,0.3355028486311721,0.0022274234383433005,0.3317659557054932,2.877881735476299,14.1221182645237,14:07
131210105151,5930,3,0.3838149635826694,1,0.0688369624369301,251,0.2327550315054986,0.0015830301016960045,0.23614490623743506,0.9357217591298485,0.0302003526992508,0.9682793973904402,0.4686024823860833,0.0005581487553000208,0.46732051312180395,3.4252690964556622,13.57473090354434,13:34
131210105161,2091,3,0.3172579915560618,1,0.0973494829862758,251,0.2045133329192888,0.0017922514818527395,0.2026994908071918,0.8534496793273926,0.054590952533047916,0.8677221753203307,0.458589598412015,0.0007103515708427237,0.4578740960563918,3.1241069083383923,13.875893091661608,13:52
131210105162,5089,3,0.2356774941523741,1,0.0686920230259938,251,0.22355929433990385,0.0013337546837932828,0.2242400064469542,0.9294756317951764,0.031125699658022324,0.9252341878036962,0.4469866616937232,0.0006269918785421183,0.4461958422789399,3.40240474952429,13.597595250475711,13:35
131210105163,822,3,0.1587376204878802,1,0.0633669700759007,251,0.18112212797270325,0.010505392778489829,0.1863514704286436,0.8067650612544108,0.36635131326731896,0.9369698802748052,0.4176452256361768,0.0025449635064131,0.41976392931465417,2.95321489048693,14.04678510951307,14:02
131210106012,1577,3,0.1552708831888451,1,0.0241241754604915,251,0.17461237210116012,0.010661165049459121,0.1794862325477191,0.3532478135719599,0.3855266522541097,0.3693691299569221,0.3956927211424716,0.003237713469485,0.3999531480544336,1.2930861203267798,15.706913879673222,15:42
131210106013,795,3,0.6066699947410785,2,0.0686311358340224,251,0.1827675029522612,0.0058950635488268744,0.1859437020439289,0.8997481850925662,0.2461952854506109,0.9184515274255414,0.3588326299716546,0.0027080144359500147,0.3583020411600422,3.2935855374952,13.706414462504801,13:42
