state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
2,0.1270962067761254,1.2085951283990255,0.4220057888298748,0.964178435328952,0.9588052006282948,0.007404530439403705,0.2541924135522508
