state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
37,0.1301079248096713,1.1114961418863487,0.4405184365119553,0.9437914671336842,0.9353601872037368,0.012370232680930543,0.2602158496193426
