state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
18,0.13179822743392608,1.1215061412778629,0.4486558283796953,0.940982874062957,0.9321303051724006,0.013376032905699671,0.26359645486785216
