state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
56,0.1303095363241027,1.186711994068664,0.4316605246505858,0.9627277808202112,0.9571369479432428,0.008101733179203817,0.2606190726482054
