state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
4,0.13318374743128794,1.2317764336504546,0.4791753809535297,0.9721105077628278,0.9679270839272521,0.0062860349600397936,0.26636749486257594
