state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
22,0.14264197660030106,1.1949448329978516,0.45052959811300897,0.9548982038322285,0.9481329344070626,0.011848591787061056,0.2852839532006021
