Date,Day of Week,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019-01-02,Wednesday,0.5460952261175763,0.5481482316045606,0.5554796946260607,0.5494133139325331,0.5560801755403987,0.5496346511669579,0.5344709356186488,0.5054390551567813,0.4505568582078335,0.4216933657040143,0.40519127845694825,0.3991915555530805,0.3854296105521138,0.3782552445168072,0.3730830743741534,0.3846637003382332,0.3926966615702189,0.4027729497885662,0.4353748414152118,0.4720219148139258,0.5053369360224522,0.5336718215439751,0.5466899363545357,0.5501331167488553
2019-01-03,Thursday,0.5673774224529679,0.5730407906486904,0.5737162116431834,0.5718498469207233,0.5748582928973476,0.5595648417057549,0.5465760017895059,0.5167600554926928,0.4566285492256159,0.4215140424821043,0.3943020359021328,0.38376666889776295,0.3741633826998419,0.3617132038395471,0.3671378431967896,0.3647849032169568,0.3810085467576253,0.38298802176667945,0.4174197342549282,0.4493601700516799,0.4840816002122139,0.5125936714857319,0.5253846263048282,0.5388366791933992
2019-01-04,Friday,0.5551433282558522,0.5605310035777002,0.5689773652216541,0.5687255834841538,0.5696889661817707,0.5619318168527115,0.5494955396472545,0.5061511628492784,0.4556652752382385,0.42090576513650296,0.3929399846822159,0.38340960313742345,0.3812014489316071,0.3728752816583381,0.3674630764079945,0.3787669848368657,0.3897561639175625,0.3924170854801364,0.40641876405804295,0.4473366020386149,0.4694791015346636,0.5044573552433834,0.5250780489516551,0.5535482723005102
2019-01-07,Monday,0.5821581133216911,0.5906047777665208,0.5869002849999143,0.5839059769841003,0.5766448666118398,0.5676904326011397,0.4135265988095477,0.39694172522286897,0.37588374646712097,0.35768203796805514,0.3547839394388938,0.34570692720095364,0.3505069265222818,0.34837074699625603,0.35086166236874383,0.3699805813862235,0.3966530742845229,0.40879604207493264,0.44734822584900397,0.4915884165500406,0.5337000670415022,0.5606217759529791,0.5746063319362618,0.5720671534851373
2019-01-08,Tuesday,0.5776687665390512,0.5814742120756912,0.5906708133390715,0.5851156629650418,0.5845063183691749,0.5750276227092943,0.5535971014170533,0.4893612651563398,0.3892730238622808,0.34366166132710113,0.327339881270314,0.3203548446074481,0.3110496417056139,0.31295093911732125,0.3185669096712301,0.3606109790100521,0.3806954776189335,0.3965377802067443,0.4545276498355793,0.5008556103116539,0.5398710669729933,0.5744257708916832,0.5916242962678426,0.5902219669669934
2019-01-09,Wednesday,0.5863283610382408,0.5953794994750531,0.5910758927674193,0.5865463580944109,0.5862386194176042,0.5757970440823699,0.5567025638099964,0.4968006576168585,0.3955988190966424,0.34839359752002363,0.33400029475088866,0.3250553718517086,0.3164176053373555,0.3122362723509185,0.3312248011766774,0.3653299631394159,0.3953861940201275,0.4097208753993834,0.4573568968066126,0.4992575465203199,0.5463360922787934,0.572202351213802,0.5944782421633802,0.5939924475832643
2019-01-10,Thursday,0.5923973678607395,0.5994894516186938,0.5983352153151817,0.5981759834795081,0.5944173250371854,0.5865155585804296,0.5596037083251509,0.5034542539306134,0.3981719089464344,0.3500314654180702,0.3293880634951653,0.3247228270066804,0.3229104806622692,0.3166261048152945,0.31595893506828737,0.3552766601354729,0.3901672263081339,0.3986753105167037,0.4463896580552232,0.4908808911946958,0.5302581208116728,0.5621915576206985,0.5785224965192095,0.5868983205128707
2019-01-11,Friday,0.559011064826067,0.5554249215169619,0.555953049525215,0.5554371436335416,0.5558689238310054,0.5525521052694945,0.5277040336028321,0.4761504072087034,0.3835749018393431,0.3420534433238805,0.32262899667513395,0.31436956317307113,0.3154833242002651,0.306030712174985,0.3231033453778816,0.3594871961754911,0.3834657482436977,0.3785755993334544,0.417620770392592,0.4562393992955662,0.4842269162734729,0.5205869235777122,0.5455037407720217,0.5557483517885652
2019-01-14,Monday,0.5977934354935214,0.6006966398456346,0.5981965770826196,0.5935607345145166,0.5951398551019957,0.5872481932142111,0.5499096307993476,0.4900393786181047,0.3954567484552055,0.3486653227331704,0.3321618650343991,0.3266354343516799,0.3229798821580357,0.3202528221169881,0.3242085272697447,0.3633156371975823,0.3911725140623937,0.4007511887861061,0.4647979131077464,0.5110755847589871,0.5414953208155764,0.5680439916122881,0.5860305785708587,0.5872874617554856
2019-01-15,Tuesday,0.5923676651741964,0.5942758016528593,0.5928467520907492,0.5911896100610268,0.5875773921440078,0.5724559672652402,0.5574406966001949,0.4897711567032264,0.39172505484335024,0.34450004504052306,0.3317138639537084,0.3189950228218613,0.31659315356978224,0.31199445438450396,0.3195544055981899,0.35717384446079203,0.38575151742349895,0.39411521263751664,0.4424447949991721,0.4872001911591746,0.5278326212437929,0.5674073897350684,0.5725814209457799,0.5797643967517092
