state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
46,0.1424926116592612,1.1321626821523831,0.4300033838291685,0.9492596717617664,0.9416486225260314,0.013333523629814995,0.2849852233185224
