state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
25,0.12624394812492667,1.1149721144184066,0.4341376485997716,0.936168283436135,0.9265935259515552,0.013336484079337298,0.2524878962498533
