state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
27,0.1369690817293144,1.1320698013871051,0.4390030533446717,0.9515255130910976,0.9442543400547622,0.011741604608081449,0.2739381634586288
