state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
23,0.1084966766115964,1.1592218746408494,0.42589161593143865,0.9285967072762498,0.9178862133676872,0.011137921691977044,0.2169933532231928
