state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
54,0.11281008414672347,1.0857835586451603,0.43801031980167937,0.9390908042121316,0.9299544248439514,0.01011132920627662,0.2256201682934469
