state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
32,0.12796359815058206,1.1935853663068874,0.4819964051885112,0.9715803528753064,0.9673174058066024,0.005904956988693085,0.2559271963011641
