state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
8,0.13798318974661608,1.1656625371190887,0.4610704637914149,0.9694643828115224,0.9648840402332506,0.007381865951562434,0.27596637949323216
