state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
40,0.15226362204160626,1.1449672839635363,0.4630636250859746,0.9545799927558164,0.9477669916691888,0.013562790450896013,0.3045272440832125
