state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
53,0.14414763043157588,1.2123930601230923,0.4729445008788673,0.9736889923767658,0.9697423412332806,0.006928862967773852,0.28829526086315177
