state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
29,0.1459309634929134,1.1688761150858658,0.4606366397627848,0.9495830424731176,0.9420204988440852,0.0139205374267129,0.2918619269858268
