state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
13,0.14605373857330858,1.1073235966390846,0.4607269868686542,0.9516367722068176,0.9443822880378404,0.013298440966373578,0.2921074771466172
