state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
34,0.14415011176621076,1.1152911293519268,0.4657240597802314,0.9343573202112532,0.9245109182429412,0.01791634595399115,0.2883002235324215
