state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
48,0.15227369631375018,1.133270787861196,0.4663616133795687,0.9647153222439884,0.9594226205805866,0.010419757207323058,0.3045473926275004
