state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
33,0.13176047893384926,1.1870869976507312,0.4457678081487818,0.9360085586327828,0.9264098424277004,0.01462732756017201,0.2635209578676985
