state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
50,0.1009196777647694,1.107915792732882,0.40459701767521866,0.9224901367178504,0.9108636572255279,0.010497704076349687,0.2018393555295388
