state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
35,0.1232253526646264,1.1530695094711618,0.4408755183664835,0.96842074149768,0.963683852722332,0.0060906646224887975,0.2464507053292528
