state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
1,0.16009536233843796,1.216270829028883,0.4624631452957265,0.9554496027569434,0.9487670431704848,0.014750833577942568,0.3201907246768759
