state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
11,0.1039218360977238,0.8376024224212008,0.38308841223174056,0.9599002474994882,0.9538852846244116,0.005427033766703387,0.2078436721954476
