Date,Day of Week,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019-01-02,Wednesday,0.5463881280565421,0.5541972849206843,0.5442983644010992,0.5554569978382146,0.5540132852028646,0.5504597341406978,0.5340940616820213,0.4916763219904395,0.4288304261083707,0.4095535702417192,0.38908212522364427,0.380990700224184,0.3758564067248544,0.3587509430843809,0.3709510976667915,0.3729143123913006,0.401329320116566,0.4164313281744901,0.4388848780668139,0.4806203186778068,0.5308749755627575,0.5446466251248918,0.5518012202727701,0.5549925000133483
2019-01-03,Thursday,0.5645228559940936,0.5711877177601241,0.5686891553499596,0.5721610637965383,0.5771233639908779,0.5691671980464438,0.5562254088424512,0.4993030575227912,0.4245896169397559,0.4030306962931483,0.3792214714726703,0.3692042448524545,0.35611901776102783,0.3487435116719336,0.34201767001429106,0.3615654662065979,0.3774882839104326,0.3886805828672797,0.4292201922747288,0.4800551617853792,0.5002302381280167,0.5203392040851119,0.5486455969650069,0.5462576694401622
2019-01-04,Friday,0.5784099302516019,0.5793841124042625,0.5821820716612848,0.5827706189330119,0.5787362128905135,0.5745020402977642,0.5541367478594118,0.5123821412567698,0.4398763171323916,0.4015399814732427,0.3735599839670492,0.36506336019199936,0.3611982392760416,0.3507909887162002,0.3472110561795249,0.3648377299399656,0.385389899260608,0.3910444084870045,0.3969665575439638,0.4387128542277621,0.4692100636149994,0.5089140879006959,0.5324429430091381,0.5459991570688648
2019-01-07,Monday,0.5902372754685762,0.5944781965046049,0.6003530222537845,0.5964269019791056,0.5827008368019868,0.5738742897941904,0.38973440068397547,0.3638478172221792,0.34377015352361456,0.3486981910458896,0.33372090551631817,0.32079863082802856,0.3233370582546362,0.32956106513444444,0.3244302997538609,0.3464115151016717,0.3839188328708365,0.4204590762027057,0.4670157091381829,0.5065156330053935,0.5484001376300603,0.5725725841673271,0.5883804534088016,0.5838259843100332
2019-01-08,Tuesday,0.5902878473945194,0.5876250958251605,0.5837116535071778,0.5927383686220289,0.6003776921196347,0.5825102130305503,0.5633726493495547,0.4800643536909934,0.3624495347426447,0.3300138546980057,0.3091699335296097,0.31186218435711915,0.2981588704946321,0.2921402732558523,0.29623397125070616,0.33149381545861073,0.3713683236462012,0.40218465581296997,0.4503606215157605,0.4986075719656276,0.53227459776871,0.5750803063605847,0.5966009050557803,0.5935728228700302
2019-01-09,Wednesday,0.583590691678027,0.593030549844577,0.5916919751859201,0.5927321364623559,0.5816246722892092,0.5831119897889219,0.5588974638184591,0.4705111758040588,0.3623580411828699,0.3254014048167308,0.3099654933875147,0.3026993375022272,0.3068222199128225,0.3032625304426805,0.3071293891465626,0.3451129166634967,0.3750014140653312,0.4068204602847289,0.4492103219017495,0.4996291127333384,0.5514943187935081,0.5886510575734366,0.5945858466932596,0.6008329224155059
2019-01-10,Thursday,0.5963712520877711,0.6021192534189604,0.5899897377408291,0.5914089317144352,0.5960684867934395,0.5820629252203028,0.5620387550578205,0.4766763657066202,0.3667717947621467,0.3299221728646353,0.3071264510502383,0.29949232731750913,0.3063159302045215,0.3005016732132895,0.3020118809215805,0.3185461911921878,0.3762836372490339,0.3933060661481179,0.4554580317597823,0.5013910894053101,0.5499675156227155,0.5696311776893449,0.5922945964511596,0.5847897040700332
2019-01-11,Friday,0.5665735122335911,0.5723616460268603,0.5684428156300939,0.5742696572830643,0.5756555939894543,0.5727259755797875,0.5628967572584341,0.4926674157794289,0.3846738300926697,0.3385340826721088,0.32216031601927675,0.31970216304088056,0.3175572728813329,0.31569671528197996,0.3229528785936651,0.3556506200306151,0.3899734016392817,0.3983567471660677,0.4094138769135591,0.4517287473703999,0.4845834045906596,0.5221952520040998,0.5429793131147163,0.5619773416739259
2019-01-14,Monday,0.605025998117288,0.6113103416807533,0.6117655469928942,0.6158255100338572,0.6032319294601213,0.5937222469767403,0.5646468278501525,0.4784993025799378,0.3664513203383404,0.3302328872947174,0.30806683014262165,0.3130860446349452,0.3123426246824881,0.3099548686957506,0.3004376465126048,0.3378071667025789,0.3903957202488249,0.4106468679725797,0.4598616522891375,0.5210459159698171,0.5543268948649016,0.5819724088506677,0.5907918757908229,0.5953721566525284
2019-01-15,Tuesday,0.6055063907853887,0.5996366484530612,0.6023983756052396,0.5937950549485096,0.5922748440979091,0.5855129658690802,0.5567400585976084,0.4874075513567018,0.3585579231106584,0.3237217545953575,0.3108874296854284,0.3004986894516737,0.3060310674835211,0.30063037557240996,0.2993300528189967,0.3330168380058581,0.3778196236077397,0.4022121292754922,0.4457336710920293,0.4967544672146811,0.5382806528090741,0.5734507707539668,0.5894187348955381,0.5916543828227142
2019-01-16,Wednesday,0.5779711125661632,0.5700740733947101,0.5779432499833461,0.579478510051458,0.5776160565971054,0.5707573998752883,0.5449145157761294,0.4754139853412374,0.3635071693723785,0.3199766233550075,0.3046315867814171,0.2979208735719525,0.3077422553728553,0.29071142831249497,0.2977152873940118,0.3423291977026889,0.3887646687732877,0.41157458721164897,0.4394371821001598,0.4877880147545924,0.5491397331262053,0.5800240709273222,0.5927069456454457,0.5899064281837592
2019-01-17,Thursday,0.6124712979942346,0.6193544170777505,0.6066743028696989,0.6069830516744268,0.6106122455263431,0.5991429542380042,0.5642891441963119,0.494640692461336,0.3545105713907493,0.3248909847731701,0.30852999479313536,0.30333087071432746,0.30729935530058544,0.2996529694903161,0.2994521943958128,0.3227613512796261,0.3719820377363797,0.3958272732232786,0.4482658377371694,0.5028397081091134,0.5379709061199588,0.5738202405856008,0.5928544796826981,0.5949574294418819
2019-01-18,Friday,0.5834579683291073,0.575813283187496,0.5763383498885217,0.5764625100314079,0.5772711963965639,0.5769660028211445,0.5471560214138325,0.471399597934497,0.3609152549193145,0.32905302469600445,0.3133575279121409,0.3027472750606606,0.3069920251772529,0.2986453788345851,0.3075665632935931,0.3415018001176455,0.38122080848816975,0.3769521415719458,0.4011386594926005,0.4335296550094827,0.4771502938685394,0.5194795999234257,0.5532596283456057,0.5650361563206153
2019-01-22,Tuesday,0.6033065025808803,0.6003365911535861,0.6062304782669753,0.6002433974403222,0.5908854150814896,0.5832928870945193,0.5733610987847559,0.4794219394848169,0.3556347935280741,0.3200744547632068,0.31431321013029995,0.30758344154423,0.3125358813778233,0.3120212420133556,0.3037805888633335,0.34760989787131746,0.3927636387223384,0.4070200994616617,0.4628750074983733,0.5069947063654255,0.5465251287007428,0.5818874140584739,0.5897135331664584,0.5923566782518415
2019-01-23,Wednesday,0.6126246470907719,0.6091354119809962,0.6116079355563485,0.6168884174286398,0.6164854964147973,0.5991887447964104,0.5694533114970578,0.5000899535868687,0.36332721853060856,0.3373422946680204,0.3184614461200804,0.31488153226579485,0.3189424156238374,0.3119624758935999,0.3145719333360548,0.3494565468455293,0.3961656563958258,0.4052403559556164,0.4506496841559085,0.4954130348911525,0.5462887007366856,0.5767748811788861,0.5903177530896734,0.5953899331081184
2019-01-24,Thursday,0.6037914303789379,0.5935110251058638,0.6018350841274214,0.5883348112493545,0.5997134583582919,0.5825930773829463,0.5653261993037294,0.4872489494656616,0.3640437406316715,0.3208325842994492,0.3140867289414278,0.3033891396997285,0.3055363383920189,0.29148480549667444,0.2909512640057869,0.3313184826031922,0.3800046546456821,0.3973086599490281,0.4408737489533335,0.4986040851286173,0.5364986739300951,0.5744902731443373,0.5880309586995214,0.5970851477829906
2019-01-25,Friday,0.5833845446508458,0.5917730352176962,0.5872663065830128,0.5849035241249102,0.5852865482569793,0.5760476887149725,0.5580771316784302,0.4802469524271567,0.3605949688327042,0.3288772697923559,0.315489478321141,0.3074240952511876,0.2974308489697393,0.2968500106664614,0.30262417924898016,0.34237591262300965,0.3897653416670142,0.3854923822309341,0.4048777958086481,0.4502274309615612,0.483377008140509,0.5275961236277897,0.5392327041924022,0.55427380156742
2019-01-28,Monday,0.5739993782260316,0.5765396566969463,0.5842326616405357,0.5750754588933156,0.5716004863696859,0.5682500530642324,0.5533801891120327,0.4712310248164327,0.3595617744690093,0.3235052116253705,0.3050844270452614,0.3036498578811268,0.3078597634785908,0.3142463707514932,0.30696823024984643,0.3381219613206654,0.386188488809064,0.3975498066944097,0.4469751972331955,0.4962870112778829,0.5374908067714989,0.5673645437810975,0.5825004763456645,0.5793140428540651
2019-01-29,Tuesday,0.6057686823268482,0.6158011450582402,0.6108752762753313,0.6205637084057671,0.607042922354313,0.5906693425312926,0.5732906039662066,0.4908963065837215,0.3646868324407637,0.3364797065418316,0.31015758599847704,0.30872983014147265,0.31275801075708265,0.3030070270307684,0.29121136823154364,0.33990528357572986,0.3841216059415124,0.4083897753318885,0.4421119494409399,0.4900587710138358,0.5316799804439204,0.5613750397432675,0.5701367730353487,0.5776062788844668
