state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
31,0.15037182846441427,1.1556524097583345,0.4484896280553034,0.9448882145957762,0.9366214467851426,0.016225136730857827,0.3007436569288285
