state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
55,0.13475632541133126,1.1622550593894476,0.4458278519415611,0.9491139778335136,0.9414810745085408,0.011982119793656687,0.2695126508226625
