state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
16,0.14094239226453448,1.1595669386257446,0.4710800693825362,0.9687726598104568,0.9640885587820252,0.007879254784665373,0.2818847845290689
