state,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
6,0.15161001129550306,1.1962120722619445,0.4795503922820576,0.9734465416799148,0.969463522931902,0.007730884723469418,0.3032200225910061
