Date,Day of Week,origin_census_block_group,Weight,Race,Entropy_norm,Entropy_cat,device_count,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,Time,Time1,Time2
2020-03-13,Friday,242835221375.76144,25.272758022367945,2.0,0.5019211565743905,1.7059792843691148,1732.1415254237286,0.1321946641850225,0.9729977629644104,0.4260937177068126,0.9169737244751036,0.9045197831463692,0.019232376027871943,0.26438932837004503,3.561720282642271,13.438279717357728,13:26
2020-03-16,Monday,243411248385.9232,27.116359566255397,2.0,0.5023083086677791,1.7057500956754688,1745.7715748182165,0.1004830878384969,1.1888436591833778,0.4756124599335309,0.9792636723867344,0.9761532232447444,0.0026351894596632524,0.2009661756769938,4.351837933217295,12.648162066782705,12:38
2020-03-17,Tuesday,243069355637.01096,26.865864869604827,2.0,0.5023905007446886,1.706103778529566,1742.1342259493972,0.09085704329132956,1.0765255485712744,0.4854682365987692,0.9800599946478559,0.9770689938450342,0.0020562019009857206,0.18171408658265914,3.9406903356561496,13.05930966434385,13:03
2020-03-18,Wednesday,244113763468.4946,27.40567630006072,2.0,0.5022884486311542,1.7058091087591591,1745.4916910109669,0.08708297814052215,1.17125511169305,0.4933396391692889,0.9808396347046614,0.9779655799103606,0.0018240952366730266,0.1741659562810443,4.287453934894775,12.712546065105226,12:42
2020-03-19,Thursday,243511017280.8548,27.129301014292828,2.0,0.5023356285423352,1.706053661797002,1743.1329609471975,0.07935010231971981,0.9712742510791652,0.4851525601548868,0.9553591415544022,0.9486630127875624,0.00357562802797681,0.15870020463943962,3.5554112576139394,13.44458874238606,13:26
2020-03-20,Friday,243801744910.00085,27.904189166047267,2.0,0.5027843445819753,1.7071855133885572,1750.2709497206704,0.07261027954246538,0.9576024863957192,0.4526474385290858,0.9581597100926624,0.9518836666065618,0.0027951541169180393,0.14522055908493076,3.505364892220268,13.494635107779732,13:29
2020-03-23,Monday,243399634064.434,27.283403306492747,2.0,0.5023417079166871,1.7061158131305891,1744.859656672883,0.06549231646640534,1.0899626765868944,0.498623883621814,0.9748765681840424,0.9711080534116489,0.0013544529880573741,0.13098463293281068,3.9898777985829734,13.010122201417026,13:00
2020-03-24,Tuesday,243505660827.3245,27.60668142192013,2.0,0.5023832294844024,1.7065029733358907,1746.9929023594864,0.07288478365969707,1.3999644633512642,0.5086401623676945,0.9395364749734856,0.9304669462195084,0.00424958905207911,0.14576956731939414,5.124659083392964,11.875340916607037,11:52
2020-03-25,Wednesday,242974388342.4416,26.63230526540796,2.0,0.5020725784052308,1.705571680068516,1740.1099586049384,0.06183257508864129,0.9239359641571798,0.5104750067003485,0.9176874936225112,0.905340617665888,0.004152966475553729,0.12366515017728258,3.3821264433078024,13.617873556692198,13:37
2020-03-26,Thursday,243847844716.75464,29.031338139939322,2.0,0.5030224975405116,1.7072389182890713,1756.2042044958005,0.06548494975718172,1.0567573148607028,0.5219578182903182,0.982201566860154,0.9795318018891772,0.0009501042485047377,0.13096989951436347,3.8683274570977835,13.131672542902216,13:07
2020-03-27,Friday,244169387704.8868,29.866830975652576,2.0,0.5035049980410458,1.7078943499779486,1764.1842014994854,0.06342669595532645,1.116260876668261,0.5285419180836735,0.9827565735630258,0.9801700595974796,0.0008663510641427466,0.1268533919106529,4.086144034942464,12.913855965057536,12:54
2020-03-30,Monday,244090814523.9129,28.195826051384664,2.0,0.5032630184166003,1.707696019300362,1751.2082509047045,0.05790487597386701,1.1274956941248195,0.5131988654884337,0.9839570974657704,0.9815506620856359,0.0006714396540890527,0.11580975194773402,4.127269799800232,12.872730200199769,12:52
2020-03-31,Tuesday,243726416999.61435,28.60178177004497,2.0,0.5031259429224586,1.707360774818402,1753.8771428571426,0.06262429708603938,1.1537335060095737,0.5172012635196359,0.9786925873213844,0.975496475419592,0.001050300321973179,0.12524859417207873,4.223314981319832,12.776685018680169,12:46
2020-04-01,Wednesday,243165172571.1688,25.123828457875188,2.0,0.5014545490402483,1.7046673567328503,1731.5153382892636,0.06476606151607295,1.0986438370917608,0.5384074939623179,0.9831972181902348,0.98067680091877,0.0008788802640839315,0.1295321230321459,4.021655739523817,12.978344260476183,12:58
2020-04-02,Thursday,243205941285.7204,25.277044410736906,2.0,0.5014724093095747,1.7050244636808431,1731.4114602935642,0.06099813662107376,1.1042352433743807,0.5392159370921304,0.9817404899078068,0.9790015633939776,0.000848736456237359,0.12199627324214753,4.04212343834424,12.957876561655759,12:57
