Week,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,Time,Time1,Time2
31.0,0.0929249004844164,1.0321099378436478,0.480146974610224,0.9724429455370516,0.9683093873676092,0.002986830280851793,0.1858498009688328,3.7781041637079644,13.221895836292035,13:13
32.0,0.09673324950152977,1.0181683041012957,0.4852849737417638,0.9728935082929444,0.968827534536886,0.003179181121960157,0.1934664990030596,3.727069925435906,13.272930074564094,13:16
33.0,0.10117223560441546,1.040400243660763,0.4743675306915144,0.9710923489616844,0.9667562013059372,0.003721349015689704,0.20234447120883087,3.8084513561703237,13.191548643829677,13:11
34.0,0.10628985193870252,1.091449783045693,0.4765844885115077,0.9727053515996322,0.968611154339577,0.003884857427429353,0.21257970387740505,3.9953214464908724,13.004678553509127,13:00
35.0,0.10735190195381412,1.039485511934299,0.4798193379130886,0.9606093547167416,0.9547007579242528,0.005771171628800529,0.21470380390762825,3.80510292242532,13.19489707757468,13:11
36.0,0.10856490449557067,1.1054204025419032,0.4730332876701582,0.9639064823464872,0.9584924546984604,0.0054131841873962154,0.21712980899114132,4.046461788961063,12.953538211038937,12:57
37.0,0.11160934933773038,1.1407953479897128,0.4778951844807641,0.9613686827814087,0.95557398519862,0.006152702396726757,0.2232186986754608,4.175954029842439,12.824045970157561,12:49
38.0,0.11570320443911702,1.117561829537726,0.4718067726817388,0.9612807913662462,0.9554729100711832,0.0066187179642575285,0.23140640887823405,4.090906255780278,12.909093744219721,12:54
39.0,0.1135244834823687,1.1366272280894958,0.4701915918231826,0.9580241181453408,0.951727735867142,0.0069392145398563575,0.2270489669647374,4.160696361475496,12.839303638524504,12:50
40.0,0.11896061149710345,1.1488279410915028,0.4734464067806149,0.9640310036120776,0.9586356541538892,0.0064932712410136146,0.2379212229942069,4.205357848496341,12.794642151503659,12:47
41.0,0.11656182747887855,1.1399428530195028,0.4753886762621642,0.9623152590000964,0.9566625478501108,0.006539645046219475,0.2331236549577571,4.172833417707631,12.827166582292369,12:49
42.0,0.1156068973349168,1.114677907025266,0.4741686162393463,0.9617660746907092,0.9560309858943156,0.006520436173127964,0.2312137946698336,4.080349473743182,12.919650526256818,12:55
43.0,0.1152366867949378,1.1759975799057727,0.4718555652514714,0.9614087881539952,0.9556201063770944,0.006565251718750628,0.2304733735898757,4.304814041840528,12.695185958159472,12:41
44.0,0.11282428111482225,1.1453817244272202,0.4747664895175837,0.9586329852216874,0.9524279330049404,0.006753662946828852,0.2256485622296445,4.192742752903357,12.807257247096643,12:48
45.0,0.12190701051055487,1.2007778213524762,0.4879476724982948,0.9622520274120684,0.9565898315238788,0.0071900355662293655,0.2438140210211097,4.395523693937359,12.60447630606264,12:36
46.0,0.11659698013922415,1.2647230163969794,0.4903379009803218,0.961602956133512,0.9558433995535388,0.006715723446102008,0.2331939602784483,4.629599153138444,12.370400846861557,12:22
47.0,0.11635936396578155,1.236598133161521,0.4931868900967445,0.9592069541286908,0.9530879972479944,0.007114217418033731,0.2327187279315631,4.526646226749915,12.473353773250086,12:28
48.0,0.09383096950861744,1.1096419159164936,0.4819296716859287,0.9735085137800542,0.9695347908470624,0.0029393620559387892,0.18766193901723485,4.061914907541639,12.938085092458362,12:56
49.0,0.10726868285823997,1.24332642763647,0.4797180388827599,0.9658576147293984,0.9607362569388084,0.005027088447157024,0.2145373657164799,4.551275577208034,12.448724422791965,12:26
50.0,0.11537081103142345,1.2133139923602678,0.4874002483187575,0.9649208223676176,0.9596589457227602,0.005971724088489863,0.2307416220628469,4.441413146354072,12.558586853645927,12:33
51.0,0.10440971191830928,1.2129228463061672,0.4829618706225301,0.9671426906374979,0.9622140942331228,0.004570510405247892,0.20881942383661856,4.439981331310508,12.56001866868949,12:33
52.0,0.08967867257304019,1.0555407393835103,0.4862668222200902,0.9826588140519741,0.98005763615977,0.001735105999966612,0.17935734514608034,3.8638741050784735,13.136125894921527,13:08
53.0,0.07679862796092612,1.0432547003205344,0.4797059890805606,0.973281661883948,0.9692739111665402,0.001977825687161096,0.15359725592185225,3.8189002765769406,13.18109972342306,13:10
