Date,Day of Week,origin_census_block_group,Weight,Race,Entropy_norm,Entropy_cat,device_count,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,Time,Time1,Time2
2019-01-02,Wednesday,242112538347.75485,16.91226733045187,2.0,0.499161691854031,1.70054819552307,114.45125628140705,0.08261262998591185,1.0601451427172293,0.4566767815268893,0.9760674378423652,0.97247755351872,0.002046481971368885,0.1652252599718237,3.8807288167411276,13.119271183258872,13:07
2019-01-03,Thursday,242099321863.2577,16.90175160081057,2.0,0.4991340727554348,1.7005802001005068,114.2637397779707,0.09672136701899314,0.8733067838953188,0.4533851832888336,0.9873815549031142,0.9854887881385812,0.0014421826243619994,0.19344273403798629,3.196795104330389,13.80320489566961,13:48
2019-01-04,Friday,242154414816.58084,16.84744177252552,2.0,0.4990245509218576,1.7003563922142009,113.93059490084984,0.09112884831848844,0.9641438727044048,0.4492093724031708,0.989653705051593,0.988101760809332,0.0010545729995385486,0.18225769663697688,3.52931005343139,13.47068994656861,13:28
2019-01-07,Monday,242016627720.3873,16.338227613364747,2.0,0.499068248901031,1.7005157226963623,116.88914243987038,0.10590590835472777,1.3563808027457576,0.4488543271801792,0.9840802543280176,0.9816922924772202,0.0022526349548139817,0.2118118167094556,4.965118317854628,12.034881682145372,12:02
2019-01-08,Tuesday,242036559686.0463,16.416999232735805,2.0,0.4991176772995637,1.700593607305936,116.89383561643835,0.11931836358122044,1.2478268179616412,0.451996369085183,0.9720738679605784,0.9678849481546652,0.005056007832623785,0.2386367271624409,4.567749542628195,12.432250457371804,12:25
2019-01-09,Wednesday,242044990304.7081,15.936635002680664,2.0,0.4990218737806161,1.7005198832542867,119.71283290769793,0.11875351057268276,1.2853578732502071,0.450567549940492,0.970642367486346,0.966238722609298,0.00528150623896605,0.2375070211453656,4.705134360906696,12.294865639093304,12:17
2019-01-10,Thursday,242056505392.35165,15.772446840237837,2.0,0.4990452507844101,1.7005198832542867,121.38261583363735,0.12122762473247595,1.2135751979789355,0.4479353265368757,0.9722559460058752,0.9680943379067564,0.005175453305127485,0.2424552494649519,4.442369306157682,12.557630693842318,12:33
2019-01-11,Friday,242104979193.72656,15.749666590458592,2.0,0.4990991185439419,1.700487938346482,121.50535820146835,0.11595261066508375,1.137633788445584,0.4380982535857568,0.9776975152506452,0.9743521425382421,0.0037691520508681257,0.2319052213301675,4.1643809397679075,12.835619060232093,12:50
2019-01-14,Monday,241997937030.0914,15.812387230731973,2.0,0.4990478995782151,1.7005381738575207,120.61100976010216,0.11747950664130115,1.255941742086461,0.4557903652647192,0.9758390417501756,0.972214898012702,0.004225756695059018,0.2349590132826023,4.597454739235651,12.402545260764349,12:24
2019-01-15,Tuesday,242022318405.9403,16.200857711339832,2.0,0.4990940675260723,1.700565745049731,118.09211606898441,0.11978106731734435,1.2208271316685897,0.4496662180531173,0.9764464066606864,0.9729133676597892,0.004272675123578941,0.2395621346346887,4.468915471312393,12.531084528687607,12:31
