Week,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,Time,Time1,Time2
35.0,0.07322535931295933,0.7252288651081727,0.4359883697488423,0.9537777700774772,0.9468444355890988,0.003097867593375716,0.14645071862591866,2.6547464513624948,14.345253548637505,14:20
36.0,0.07160468941504584,0.8415767630956089,0.4268055087823425,0.9696115564895296,0.9650532899629592,0.001933586463454234,0.1432093788300917,3.080645342272692,13.919354657727308,13:55
37.0,0.07075888935039208,0.8883566861460206,0.4339424323862272,0.9695573245559308,0.9649909232393205,0.0018986085025188442,0.14151777870078416,3.251886230064117,13.748113769935884,13:44
38.0,0.07530882150570195,0.8161365814628538,0.4255067063780024,0.9676703038618104,0.962820849441082,0.002275403904524445,0.1506176430114039,2.9875199370924936,14.012480062907507,14:00
39.0,0.07134627631500844,0.8664557310437845,0.4280892373228434,0.9710455944532926,0.9667024336212864,0.0018299497229344887,0.14269255263001687,3.1717163890161624,13.828283610983839,13:49
40.0,0.08141665140891355,0.9050212313265384,0.4283390265183203,0.9780350449751476,0.97474030172142,0.0018002225167639023,0.1628333028178271,3.3128878590808424,13.687112140919158,13:41
41.0,0.07537135971600452,0.8930407729575848,0.4286705998365593,0.9725255903336416,0.9684044288836876,0.0019389291413907824,0.15074271943200904,3.269032628172553,13.730967371827447,13:43
42.0,0.07629752172404414,0.8562457385691055,0.4259415563174301,0.96784750418726,0.9630246298153492,0.002329708548171548,0.15259504344808827,3.134342061276809,13.86565793872319,13:51
43.0,0.07555508934744608,0.8969086170725892,0.4200752277947711,0.9713980846810548,0.9671077973832132,0.0020313149441409427,0.15111017869489216,3.2831911179028253,13.716808882097174,13:43
44.0,0.07328704485971099,0.8553637749843942,0.4197592541426624,0.9696430516687083,0.9650895094190148,0.0020255522242152704,0.14657408971942198,3.131113577401731,13.868886422598269,13:52
45.0,0.08208379552178521,0.9436859331989124,0.42464947434732825,0.9754884225947732,0.9718116859839891,0.002053360917016934,0.16416759104357045,3.454422462882586,13.545577537117413,13:32
46.0,0.07464898552514633,0.9812554234357708,0.4250756039141018,0.9750212256796558,0.9712744095316044,0.0017362547219652135,0.14929797105029266,3.5919479747372764,13.408052025262723,13:24
47.0,0.07646657364822472,0.965395175676164,0.4246390097077905,0.9736082470969676,0.9696494841615128,0.001925443063667868,0.15293314729644947,3.533890527656394,13.466109472343605,13:27
48.0,0.06832952649770382,0.8021828184437827,0.4173919167661194,0.9770703457775644,0.9736308976441992,0.0013143098435163315,0.13665905299540765,2.9364412988304784,14.063558701169521,14:03
49.0,0.07270136628704192,0.975069449005872,0.4169759921292617,0.9732672959614264,0.9692573903556404,0.0017648519359070918,0.14540273257408384,3.569303821345032,13.430696178654967,13:25
50.0,0.07828277840299595,0.9508456455544452,0.4214075727029792,0.9754511631253888,0.9717688375941972,0.001871509387436396,0.1565655568059919,3.480631045970067,13.519368954029932,13:31
51.0,0.07044628293652615,0.9533493180790882,0.4195635482222268,0.9755039988423144,0.9718295986686616,0.0015125077147564233,0.1408925658730523,3.4897958987082136,13.510204101291787,13:30
52.0,0.06935889222672123,0.8075963270943884,0.4191866281140847,0.9808008600351696,0.9779209890404452,0.001130061674543576,0.13871778445344246,2.956257792038415,14.043742207961586,14:02
53.0,0.06040311328408676,0.8075073260946039,0.42454243241869183,0.9723122206140878,0.9681590537062008,0.0012467944456882314,0.12080622656817352,2.9559319982101306,14.044068001789869,14:02
