Week,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,Time,Time1,Time2
29.0,0.08933880323227683,1.074602053679603,0.4905070670866469,0.9860407143322936,0.9839468214821376,0.0013831518674616847,0.1786776064645537,3.933649260095655,13.066350739904344,13:03
30.0,0.08940668499582723,1.067348104547576,0.4922293563805259,0.9870823106018212,0.9851446571920944,0.0012799269377847965,0.17881336999165445,3.9070957172857717,13.092904282714228,13:05
31.0,0.08705878535008832,1.0669189810685848,0.4817589053419865,0.9875639820879684,0.9856985794011636,0.0011677306712114404,0.17411757070017667,3.9055248834595724,13.094475116540428,13:05
32.0,0.0921137880785046,1.0536191457293955,0.4900988557231413,0.9866538777246336,0.9846519593833286,0.0014029914285913305,0.1842275761570092,3.8568399891191465,13.143160010880854,13:08
33.0,0.09498393037108754,1.0569102939563937,0.477266337382805,0.9853509433546782,0.98315358485788,0.0016399498602559456,0.1899678607421751,3.868887446820969,13.131112553179031,13:07
34.0,0.0935512717445106,1.100120477062021,0.4789805166785174,0.9864979955288441,0.9844726948581708,0.001468710447513031,0.1871025434890212,4.027061074183798,12.972938925816202,12:58
35.0,0.09603916223918847,1.0080052339274537,0.4842893478989903,0.981083392056288,0.9782459008647314,0.002167095971707061,0.19207832447837692,3.6898673597673004,13.3101326402327,13:18
36.0,0.09421378752581618,1.0748680290345394,0.4766305035488342,0.9843294445440568,0.9819788612256656,0.001729823021052746,0.18842757505163235,3.934622879822666,13.065377120177335,13:03
37.0,0.0949889628074622,1.0939813113811725,0.4819849633653439,0.9843613465365,0.9820155485169751,0.0017569387112771485,0.1899779256149244,4.004588267198754,12.995411732801246,12:59
38.0,0.0990951397492194,1.0642594724506018,0.4742445222705153,0.9825261501762004,0.9799050727026306,0.0021363575208452512,0.1981902794984388,3.89578958277638,13.10421041722362,13:06
39.0,0.09714639186449688,1.090686785679016,0.4759566692611384,0.9820362375523652,0.9793416731852199,0.0021154228942876947,0.19429278372899367,3.9925284460339987,13.007471553966,13:00
40.0,0.1048634463324631,1.1192969894490046,0.4769891197126949,0.9849411742928188,0.9826823504367416,0.002063869425556617,0.2097268926649262,4.09725791914978,12.90274208085022,12:54
41.0,0.10124152579026112,1.1181997681084834,0.4757945847232513,0.9811385536060464,0.9783093366469532,0.002418721860747241,0.20248305158052227,4.093241470549554,12.906758529450446,12:54
42.0,0.10141602746240652,1.0866142807731534,0.4730020347263536,0.9809111786570246,0.9780478554555784,0.0024520143840740627,0.20283205492481304,3.9776207824437164,13.022379217556283,13:01
43.0,0.1007916958241758,1.1243713413972276,0.4696383419003729,0.9812550647164696,0.9784433244239399,0.0023830832149134853,0.2015833916483516,4.115832907647377,12.884167092352623,12:53
44.0,0.10070913870142748,1.0797580583753872,0.470759885178693,0.9818302593034908,0.9791047981990144,0.002298357633906029,0.20141827740285487,3.952523143676254,13.047476856323746,13:02
45.0,0.1074749969395328,1.1536840565998467,0.4804475897177751,0.9772103176488908,0.9737918652962244,0.0033136545025304032,0.2149499938790656,4.223133968606038,12.776866031393961,12:46
46.0,0.10193333559039144,1.1740898767781651,0.4827147367978691,0.9797877288913236,0.9767558882250222,0.002639728471944575,0.2038666711807829,4.297830773038184,12.702169226961816,12:42
47.0,0.10437944135868772,1.1420644246999314,0.4827998375151572,0.9778037533483106,0.9744743163505571,0.0030402235449953838,0.20875888271737544,4.180599565969103,12.819400434030896,12:49
48.0,0.09268402437485908,1.0411823824451985,0.4773219895822729,0.9887764501168376,0.9870929176343628,0.0011909419211828672,0.18536804874971816,3.81131442500604,13.18868557499396,13:11
49.0,0.09940538282999076,1.1604098452302094,0.4736138725768909,0.9788435341589032,0.9756700642827388,0.0026282051987798127,0.19881076565998151,4.247754146260449,12.752245853739552,12:45
50.0,0.10326021398786152,1.1381015499860232,0.4815291746611048,0.9789393540287256,0.9757802571330344,0.0028192128337100704,0.20652042797572304,4.166093210678938,12.833906789321063,12:50
51.0,0.0975445140292653,1.1269264588530714,0.4783982255083625,0.9797526925187116,0.9767155963965184,0.002414968588815671,0.1950890280585306,4.12518607783277,12.874813922167231,12:52
52.0,0.08943015498998047,0.9738869928888041,0.4811247273218671,0.982328856291722,0.9796781847354804,0.001748841573547009,0.17886030997996094,3.5649753654165584,13.435024634583442,13:26
53.0,0.07843469839751288,0.9881946907412992,0.4864019916717289,0.9703199516019652,0.96586794434226,0.0022897784317025853,0.15686939679502576,3.6173496046788256,13.382650395321175,13:22
