county,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,max_y,min_y
36001,0.1130761913488834,1.057531072019625,0.4209784621564121,0.92563962132946,0.9144855645288792,0.012559480025165257,0.2261523826977668,0.5340543081035647,0.3079022964198405
36003,0.10001233270850124,1.07295068051455,0.40826213564855657,0.9178199595780232,0.9054929535147268,0.010962009152310735,0.2000246654170025,0.508274420611191,0.3082500378931823
36005,0.10583754027992426,0.9244976251897794,0.446140494836007,0.9621098807632936,0.9564263628777878,0.005342592863314189,0.2116750805598485,0.5519779133023073,0.34030309473125425
36007,0.09990195017299636,1.0178796005584188,0.4297772040387036,0.915115490096974,0.9023828136115202,0.011288789551130298,0.1998039003459927,0.5296791387114232,0.3298755883423623
36009,0.10575329548834776,1.0823628212544143,0.41690467444335183,0.9207862346538632,0.9089041698519428,0.011783401635855707,0.2115065909766955,0.5226577265253523,0.3111514317481288
36011,0.10082357571907953,1.1022628624349395,0.4186841496196328,0.9187816615549459,0.9065989107881878,0.01101943720371361,0.20164715143815906,0.5195072370202263,0.3178605739534961
36013,0.10127694184568324,1.0271562702705226,0.4299864525145476,0.90865154345833,0.8949492749770795,0.012582110457272505,0.2025538836913665,0.5312630127356958,0.3287095187512671
36015,0.10717275465434764,1.068752983242066,0.4391318822996367,0.9114568112453172,0.8981753329321149,0.013653435053455782,0.2143455093086953,0.5463045703771985,0.3319593484907212
36017,0.09415675156296438,1.138741043370428,0.4088118758717335,0.9256890970796664,0.9145424616416162,0.00874687104247758,0.1883135031259288,0.5029684541603315,0.3146551951012529
36019,0.0873293026201281,1.041324395345859,0.4084109477306589,0.9220186774277694,0.9103214790419348,0.007878141395361816,0.1746586052402562,0.4957401919951241,0.3210818177988635
36021,0.10332710689337116,1.1191197235513666,0.4044377964034672,0.9243425034368086,0.9129938789523299,0.010727438070314307,0.2066542137867423,0.5077648331078171,0.3011108918792579
36023,0.1060864245376349,1.1036117854854963,0.4197298781273348,0.9153112493815508,0.9026079367887836,0.012770468982036943,0.2121728490752698,0.5258161377215311,0.3136435547999743
36025,0.07545875294875128,1.0123781205333802,0.3754370756025019,0.9147166576074712,0.901924156248592,0.006471060305569181,0.15091750589750255,0.4508957602928712,0.2999784448545313
36027,0.1228991608318846,1.1002496085701374,0.4395840994636725,0.9408819711595658,0.9320142668335007,0.0116364612944201,0.2457983216637692,0.5624831770534506,0.3166851797447898
36029,0.11489883463151394,1.0418728193529716,0.4462938759004649,0.917306780250828,0.9049027972884524,0.014536362401702994,0.2297976692630279,0.5611926893211341,0.33139541106694304
36031,0.09288855466245907,1.0750812765169817,0.40303427142671855,0.9252653528718474,0.9140551558026244,0.008531295819913626,0.18577710932491812,0.4959227642967363,0.3101459009248435
36033,0.09682367657570212,1.0842213123366036,0.4190569118068631,0.9157265046689572,0.9030854803693008,0.010567728697952408,0.19364735315140424,0.5158803355126238,0.3222332709767214
36035,0.10205199530574584,1.1320144572161224,0.4354249042741697,0.9212564237966258,0.9094448873661196,0.010936182363687787,0.20410399061149168,0.5374767876063062,0.3333730501474881
36037,0.11862376923570216,1.1293983640798344,0.4373922264338717,0.923123102564303,0.9115915679489484,0.014394596073372496,0.2372475384714043,0.5560159192991496,0.3187686968262784
36039,0.09889905015914408,1.0890082017437548,0.4182938365581152,0.9321040790663552,0.9219196909263084,0.008729528885328845,0.19779810031828812,0.5171925773034419,0.3193948068631784
36041,0.07102270883702143,0.9371477411751136,0.38820136990909776,0.8921284660081936,0.8759477359094227,0.0073936943294734435,0.14204541767404286,0.4592239891541561,0.3171787470907752
36043,0.11451369084143552,1.1338306789840276,0.44095696744006185,0.9111692005412594,0.8978445806224483,0.015707778291074434,0.2290273816828711,0.5554701457533578,0.3264432779363169
36045,0.0937993582362484,1.074250699715027,0.4299760599190383,0.9298089217726728,0.919280260038574,0.008130161919423196,0.1875987164724968,0.5237754132659039,0.33617707513883444
36047,0.12917262667246107,0.9350048850542928,0.4436725745906661,0.9627249736486334,0.9571337196959284,0.007830220900083987,0.2583452533449221,0.5728451814055626,0.3145003812525957
36049,0.08779082079444822,1.1238086908141889,0.394205408447426,0.9188451178404744,0.9066718855165457,0.008358789124790917,0.17558164158889644,0.4819962209385735,0.3064149099800833
36051,0.11999070847012773,1.1076542513018584,0.443400269364386,0.927497369416042,0.9166219748284484,0.013806277466096677,0.23998141694025546,0.5633906662123553,0.3234096058547837
36053,0.11165899188516393,1.1060640736983431,0.4326713704723337,0.9248141087538674,0.9135362250669476,0.012432727415899531,0.22331798377032785,0.5443303358632365,0.3210127153076291
36055,0.1230780947435061,1.0849371923431121,0.44712661019070266,0.9257961846839754,0.9146656123865716,0.014872561439963712,0.2461561894870122,0.5702045533285149,0.3240486681337046
36057,0.09656623747526268,1.1297324244430789,0.4306008074341376,0.918343521127032,0.9060950492960866,0.010185085036648826,0.19313247495052532,0.5271670139566091,0.33403483525822514
36059,0.1713724009369929,1.1469209495782202,0.4839854117303644,0.9357819522323424,0.9261492450671936,0.02478196457374231,0.3427448018739858,0.65535728542229,0.3126130485914845
36061,0.12267253231283425,0.8223260875955092,0.3968961088233217,0.9649579666543622,0.9597016616525164,0.0065657164566280965,0.2453450646256685,0.5195686411044381,0.274224174346418
