GIDBG,phase_angle_variance,group_Q
40131123022,0.0740482487012046,3
40131123023,0.1409167675801977,1
40131123024,0.0973624159031354,3
40131123025,0.0849749655684737,2
40131124011,0.1716641862601196,3
40131124012,0.0437014419188691,4
40131124013,0.3841680844007206,2
40131124021,0.1495897135347725,4
40131124022,0.0898481506815273,2
40131124023,0.1276792022380038,2
40131125021,0.0508355982329077,4
40131125022,0.190562360827364,2
40131125023,0.2552156655815617,3
40131125031,0.054891437158664,3
40131125032,0.1783845027826829,3
40131125033,0.0873124813757175,3
40131125034,0.0421954243492569,4
40131125041,0.0975129048613387,4
40131125042,0.0885362272737454,3
40131125052,0.052047555470327,3
40131125053,0.2052306367459807,1
40131125054,0.1220032348176584,2
40131125055,0.1090507317196056,3
40131125071,0.0896902625991821,4
40131125072,0.0969598805976456,2
40131125081,0.0416931980365855,4
40131125091,0.0372272988963479,3
40131125092,0.0250456606579201,4
40131125093,0.0962709796351442,4
40131125101,0.0327798800721348,4
40131125102,0.3983487877415512,2
40131125111,0.0297519471644786,4
40131125112,0.0389130976084821,4
40131125113,0.0755111559346286,2
40131125121,0.3789703920839433,4
40131125131,0.0341244461192686,4
40131125133,0.0641803960308595,4
40131125134,0.0359796003314123,3
40131125141,0.0348119690818415,4
40131125142,0.0532733580972882,4
40131126011,0.0959380699094078,2
40131126012,0.1236109409587695,3
40131126021,0.0635396235001404,3
40131126022,0.1715987485884578,1
40131126023,0.1106503926570982,2
40131126024,0.0468579606937146,3
40131127001,0.1792681506020435,4
40131127002,0.2066196970237898,2
40131127003,0.1403370780408091,4
40131129003,0.1635616811676973,3
40131129004,0.2085240402660999,3
40131132011,0.1640432879277937,1
40131132012,0.2446319563918386,1
40131132021,0.4823795012244523,1
40131132022,0.2770939586609121,1
40131132031,0.1112150890346875,2
40131132032,0.5048839824557577,2
40131133001,0.2001248411064965,4
40131133002,0.2302683388656501,3
40131133003,0.2569697378233806,2
40131135011,0.0964261024812491,3
40131135012,0.0668052405548899,3
40131135021,0.044728439519264,4
40131136011,0.1393265732006433,4
40131136012,0.1014475382798636,3
40131136021,0.0858708190079593,3
40131137004,0.0532529086425909,4
40131137005,0.0914662651136421,3
40131138012,0.467795389772877,2
40131139001,0.1508066155785843,4
40131142001,0.4185385041345429,3
40131143021,0.2583078158678409,2
40131144011,0.3366265016903979,3
40131144021,0.430090695085065,1
40131144022,0.2325416068249065,2
40131145001,0.2466682217881084,2
40131145002,0.2493886717930971,2
40131145003,0.1512362402489819,3
40131146001,0.0692688731685604,3
40131147031,0.0804731080632408,3
40131148001,0.168159037289949,3
40131148002,0.1250423320740663,3
40131149001,0.513685697033251,1
40131149002,0.0838453105007534,3
40131152002,0.3136442915756,3
40131153001,0.2035571270470435,3
40131153002,0.2911639580524364,2
40131154001,0.6551971291222083,1
40131154002,0.620655946871509,1
40131155001,0.1075764856761447,2
40131155002,0.0977045340043738,3
40131156001,0.0367832130068604,4
40131157001,0.0419201448005653,4
40131157002,0.1563891453071357,2
40131157003,0.0477119048207674,3
40131158011,0.0788587194325356,3
40131158012,0.1258889641334313,3
40131158021,0.0795119245387708,3
40131158022,0.2293853512705876,2
40131159001,0.0420631666769964,4
40131159002,0.0390328424872576,4
40131160003,0.1166798152300058,3
40131161002,0.0520068088747993,3
40131162021,0.209213666775548,2
40131162022,0.1434218969031421,2
40131162023,0.1503961640832275,1
40131162024,0.2388129615774296,1
40131162031,0.3569680409199939,3
40131162043,0.1214973361425574,1
40131162051,0.0695140765146114,3
40131162052,0.1370461446087017,1
40131162053,0.0568056591598935,3
40131163001,0.1178557735159347,3
40131163002,0.0562636656554693,3
40131163003,0.0358672806661155,3
40131164001,0.1444531392812222,3
40131164002,0.7462949702326641,1
40131164003,0.0387551389958181,4
40131165001,0.0513749803912628,3
40131165002,0.1109152264341978,2
40131165003,0.3067662678077993,2
40131166021,0.0429215503634617,4
40131166022,0.0383743627698492,4
40131166061,0.0624547001441056,3
40131166062,0.0356364644137656,4
40131166063,0.0379571193566174,4
40131166071,0.0353602129894809,4
40131166082,0.044305978561247,3
40131166092,0.0333150427369233,4
40131166112,0.0737153669190187,3
40131166122,0.0827282956758262,2
40131167021,0.0513127350691834,3
40131167022,0.0911712491424628,3
40131167023,0.041091557806127,4
40131167031,0.0386272984598991,4
40131167322,0.0947056131741269,2
40131168001,0.4713282352062671,1
40131169001,0.1326225581859555,4
40131172001,0.5338769477850951,2
40131173001,0.3475493782473305,1
40131173002,0.2186403963320236,2
40132175012,0.1441570124369219,2
40132175013,0.0829649310335528,2
40133184001,0.0547030912541091,3
40133192011,0.0517672907053264,2
40133192013,0.2478030992015809,1
40133197061,0.2369851254233761,2
40133200021,0.3667877983771916,2
40133200022,0.2843709934935408,1
40133200023,0.2195105880774283,1
40133200024,0.3578377756142669,2
40134201143,0.0568024203052482,2
40134204011,0.0623201594894333,3
40134204013,0.5670370095350786,1
40134210021,0.2204674354721413,2
40134211013,0.0937146658050205,3
40134212013,0.0790567570057513,1
40134213022,0.0515281340041069,4
40134213031,0.0499023093501998,4
40134213032,0.128899004517021,3
40134215012,0.043731745780994,3
40134215013,0.0642423815253473,3
40134215022,0.2525821942514763,4
40134216011,0.045355093922032,3
40134216012,0.0501460263896736,2
