GIDBG,phase_angle_variance,group_Q
11010059012,0.0227333960115785,3
11010059021,0.1486445937876044,2
11010059022,0.1599564413584971,2
11010059023,0.1877150088496804,2
11010060004,0.0537920560822643,3
11010061001,0.2407484718335489,2
11030006001,0.1294948119588302,4
11030007001,0.123409940342366,3
11056868002,0.108211889234835,1
11056870003,0.0398448324878253,2
11056870005,0.1699032935802113,1
11056870006,0.4295593980574812,1
11056871002,0.2389032978384153,2
11056871003,0.3106033213664194,1
11056871004,0.3170910190712433,1
11070501002,0.1328353460452341,1
11070503001,0.0956784405992656,2
11070503004,0.0423415375926323,1
11070504002,0.0766270033321833,3
11070504004,0.0738653299247646,1
11070504005,0.6309188053316753,1
11091889001,0.0657323070505506,2
11091889002,0.0476728906768138,4
11091890003,0.1976314586219797,2
11091893002,0.1571447559081668,2
11110003002,0.0527752579409868,3
11110005002,0.0459655089634694,4
11110005004,0.1448026008251227,2
11130302002,0.4199903853013106,1
11130304014,0.1703173518649699,4
11130306001,0.1861838715045184,3
11130306002,0.0414060396087225,4
11130306003,0.0401904506203786,4
11130307001,0.5101082386995998,1
11130307002,0.1876545783147089,3
11130307003,0.1038714870109045,3
11130308001,0.150908620976374,3
11130308002,0.1414463661315313,2
11130309022,0.0339731696152966,4
11130311001,0.3583571753902701,1
11130311002,0.3874610313416374,1
11130312001,0.0414109234894677,3
11170303063,0.0917600395429496,2
11190113001,0.0626674381383185,3
11190113002,0.0556616025058884,3
11190113003,0.0523341332364705,2
11190113004,0.1175588996948697,1
11190114001,0.3751460296371874,1
11190115001,0.3805713573394046,1
11190115002,0.2537300334856832,2
11190115003,0.1530004741578035,1
11190115004,0.1385397969063755,2
11190115005,0.4555948782750322,1
11210103022,0.0686615567128079,2
11210105002,0.2219408139367608,2
11210106001,0.209484070969562,2
11210106002,0.114440168060419,3
11210107001,0.1774200574006884,4
11210112001,0.0519710623833148,3
11210112002,0.1573039287114385,1
11210113002,0.120395441766662,1
11210113003,0.1731330926888958,2
11210120002,0.1757806766398229,2
11239620004,0.2931866353201695,1
11239621001,0.1156462366912768,2
11239621003,0.0627201808589877,3
11239624003,0.3531447092842753,4
11239626001,0.3205398552937642,1
11239626002,0.0928475239744331,1
11239627006,0.1041192196374809,2
11250104032,0.0862535961204484,3
11250104041,0.3512561181932693,1
11250105001,0.0708206502221197,3
11250105002,0.1136210017076444,2
11250108031,0.2250498929437094,4
11250116003,0.3434540065315909,2
11250117011,0.1550190280599032,3
11250117012,0.1823185324876509,2
11250117031,0.2503072180019006,3
11250117032,0.0636250668428604,4
11250118001,0.1871419597806578,2
11250118003,0.2099093449342868,2
11250119021,0.1092848744094089,4
11250119022,0.132646117480618,2
11250123031,0.0785682686994472,3
11250123032,0.0584814934792577,4
11250123041,0.1507191593065275,4
11250123042,0.1389887948127965,2
11250123051,0.06043111240853,4
11250124031,0.188368393858218,2
11250124041,0.0728574414507966,4
11250124042,0.0498320728182987,3
11250124051,0.0667332627721567,4
11250124052,0.0428257187172517,4
11250124053,0.1199360728914749,3
11250125011,0.0889847078895618,4
11250125022,0.0370695423714206,4
11250128001,0.1650338455771814,3
11250128002,0.1257899919540634,2
11270201003,0.1252918890039107,1
11290442002,0.279585262637376,2
11310347001,0.3439661650167919,1
11310348001,0.0878057400971029,3
11310348005,0.1962246774061189,1
11310351002,0.2454682521595554,1
11310351003,0.0530006749894894,2
11310352001,0.3688395184190398,1
11310352002,0.0769094287363846,1
40131056021,0.1085121967802298,2
40131137002,0.1422123020611936,2
40131160001,0.3164103989192329,2
50014804001,0.2879620162261285,1
50014804002,0.0438252295752671,2
50039601003,0.0777405209409523,1
50039606002,0.2557203459777136,2
50039606003,0.3133395715902158,1
50039607002,0.0852946670381739,3
50170802001,0.3132258518567929,1
50170802002,0.3334318935823022,1
50170803003,0.0744090279264209,2
50170804001,0.5493846394660777,1
50199538003,0.1766595965416561,3
50279503001,0.0421608399184828,3
50279504001,0.0420980534022327,4
50279505001,0.178623078255831,4
50279505002,0.1106725560142128,3
50310004024,0.0309231062350262,4
50310006021,0.480046331759906,1
50350301011,0.3041592818487643,1
50350301012,0.2418214179003716,2
50350301021,0.1970257731268626,1
50350301022,0.3436503229639694,1
50350301023,0.2933305407132998,2
50350303011,0.2750400226884692,1
50350303012,0.0610539145006856,4
50350303021,0.0632994920640093,4
50350306001,0.1665109694443907,4
50350306004,0.1562749688940695,1
50350307021,0.2960594643679779,1
50350308042,0.0358431888240745,2
50350311002,0.2020148667722097,1
50350312002,0.5016045155332082,1
50379505001,0.4451536675677341,3
50379505002,0.3516167548828001,1
50399703003,0.1178882673127228,2
50419503002,0.3951162920959936,1
50419504002,0.4339913230770232,2
50419504003,0.1415481088884463,2
50434902001,0.0733454646977379,1
50434902003,0.2757390520744451,1
50510106004,0.4387441379942701,1
50574802001,0.0733267704785572,2
50574803001,0.1902224308640096,1
50574803004,0.2781694750426927,1
50574805002,0.2487330307997665,2
